# Constructed from biom file
#OTU ID	0-kraken_report	1-kraken_report	2-kraken_report
3038773	28.0	18.0	13.0
2867012	20.0	30.0	19.0
290400	16.0	0.0	0.0
2867011	12.0	0.0	0.0
89184	31.0	0.0	16.0
2867020	15.0	0.0	0.0
981384	13.0	0.0	0.0
1402135	37.0	28.0	23.0
2883100	19.0	0.0	0.0
2587852	27.0	26.0	0.0
1379903	22.0	13.0	17.0
3048007	28.0	0.0	0.0
52603	19.0	0.0	10.0
215813	40.0	0.0	0.0
1979401	28.0	0.0	19.0
53501	11.0	0.0	0.0
561184	32.0	25.0	14.0
1609966	28.0	21.0	22.0
159346	27.0	17.0	13.0
1943633	25.0	20.0	0.0
42444	24.0	13.0	10.0
195913	19.0	11.0	0.0
2161673	19.0	0.0	10.0
3058420	18.0	18.0	20.0
311180	17.0	23.0	16.0
74033	15.0	0.0	0.0
299262	14.0	0.0	0.0
2587163	12.0	12.0	15.0
92947	12.0	0.0	0.0
1537242	10.0	0.0	0.0
2911495	131.0	176.0	88.0
1914525	56.0	29.0	40.0
2968500	60.0	86.0	66.0
2482763	46.0	39.0	32.0
1357916	41.0	37.0	27.0
292913	35.0	39.0	24.0
2830667	32.0	35.0	37.0
2565556	33.0	35.0	14.0
2976533	31.0	36.0	25.0
2486273	25.0	39.0	20.0
1874061	21.0	37.0	26.0
2933562	32.0	53.0	0.0
3114367	11.0	15.0	0.0
33052	201.0	181.0	124.0
33050	83.0	65.0	67.0
267128	55.0	65.0	69.0
2054227	33.0	31.0	23.0
1515612	28.0	19.0	16.0
310581	21.0	26.0	0.0
180400	18.0	17.0	12.0
117207	18.0	33.0	14.0
436663	18.0	19.0	19.0
304378	116.0	98.0	52.0
3062169	22.0	0.0	19.0
2653203	24.0	30.0	30.0
2937787	18.0	12.0	0.0
2937788	21.0	0.0	16.0
399176	20.0	23.0	19.0
3114300	15.0	0.0	12.0
1523415	17.0	0.0	18.0
1517554	19.0	0.0	18.0
745310	22.0	26.0	37.0
1517551	15.0	18.0	0.0
3078265	16.0	18.0	19.0
2596913	17.0	20.0	0.0
2903960	15.0	0.0	11.0
2997354	16.0	0.0	18.0
3018446	17.0	0.0	17.0
2950605	22.0	0.0	31.0
3095343	12.0	0.0	13.0
3014784	14.0	13.0	16.0
2968057	11.0	0.0	10.0
3095341	10.0	0.0	13.0
1938607	13.0	0.0	18.0
2565555	13.0	0.0	0.0
3018036	15.0	0.0	28.0
397260	34.0	27.0	35.0
2681549	28.0	18.0	21.0
1813468	33.0	20.0	24.0
563996	28.0	21.0	28.0
1549858	26.0	0.0	15.0
1541170	18.0	15.0	14.0
1609977	18.0	12.0	21.0
28213	15.0	12.0	11.0
2890321	17.0	0.0	11.0
2599297	17.0	0.0	21.0
2698828	14.0	10.0	0.0
2759526	14.0	12.0	0.0
1327635	15.0	0.0	20.0
3012344	14.0	18.0	27.0
1560345	13.0	0.0	0.0
93064	17.0	19.0	0.0
13689	17.0	21.0	30.0
424800	14.0	0.0	0.0
653931	12.0	0.0	0.0
2949093	13.0	14.0	0.0
363835	12.0	0.0	0.0
2571749	61.0	53.0	66.0
1016987	57.0	98.0	32.0
2780074	57.0	105.0	46.0
1609758	29.0	17.0	18.0
3079861	23.0	10.0	11.0
2675225	21.0	0.0	13.0
2025349	21.0	0.0	27.0
3025670	18.0	12.0	19.0
164608	41.0	0.0	30.0
3109595	15.0	15.0	21.0
702113	18.0	16.0	40.0
158500	50.0	27.0	29.0
48935	42.0	27.0	66.0
1176536	32.0	15.0	45.0
2728851	28.0	12.0	38.0
2896849	28.0	0.0	18.0
13688	23.0	21.0	34.0
2282397	23.0	15.0	24.0
205844	36.0	0.0	22.0
2698673	21.0	13.0	20.0
1315974	48.0	18.0	48.0
2676077	29.0	20.0	33.0
1843368	19.0	0.0	0.0
2072936	15.0	0.0	22.0
3038927	17.0	12.0	16.0
2789327	20.0	0.0	18.0
2979467	32.0	41.0	37.0
2970925	23.0	0.0	23.0
2930091	19.0	0.0	0.0
2082188	18.0	15.0	21.0
627192	14.0	13.0	39.0
2733867	14.0	0.0	12.0
1855519	14.0	13.0	0.0
407020	20.0	0.0	16.0
1144307	13.0	15.0	13.0
13690	112.0	104.0	125.0
121428	31.0	35.0	50.0
1592790	20.0	11.0	30.0
135719	28.0	22.0	23.0
120107	28.0	0.0	30.0
1332080	43.0	26.0	40.0
1909299	42.0	45.0	34.0
1842535	27.0	0.0	0.0
1550728	23.0	0.0	0.0
160791	33.0	20.0	28.0
1850238	24.0	24.0	26.0
2711156	16.0	0.0	15.0
3071408	11.0	0.0	0.0
394733	11.0	0.0	0.0
1550733	19.0	17.0	281.0
1763828	19.0	0.0	15.0
941907	18.0	0.0	0.0
3075605	14.0	0.0	0.0
2026624	12.0	0.0	12.0
2711215	12.0	0.0	0.0
1042	44.0	25.0	38.0
3025315	27.0	40.0	24.0
1798193	16.0	0.0	0.0
2907154	13.0	0.0	0.0
2829500	14.0	0.0	0.0
2653850	14.0	0.0	0.0
39960	29.0	15.0	16.0
263913	20.0	31.0	12.0
1112	20.0	14.0	17.0
2182384	13.0	0.0	0.0
2547601	40.0	32.0	20.0
2854260	23.0	12.0	0.0
2003315	22.0	51.0	24.0
1896196	15.0	25.0	14.0
2023229	13.0	26.0	13.0
1348774	63.0	0.0	18.0
1703338	23.0	0.0	0.0
2798724	13.0	16.0	16.0
450378	41.0	20.0	27.0
192812	46.0	18.0	25.0
2909673	18.0	0.0	0.0
225971	17.0	0.0	0.0
3108391	12.0	11.0	0.0
2060312	16.0	0.0	0.0
3032592	14.0	0.0	0.0
2185142	11.0	0.0	0.0
2604537	12.0	0.0	0.0
3042152	19.0	0.0	14.0
1982042	18.0	0.0	0.0
2338327	16.0	0.0	0.0
2872646	33.0	23.0	15.0
169176	14.0	13.0	0.0
1267766	19.0	0.0	0.0
3064139	15.0	0.0	0.0
3121290	12.0	0.0	0.0
543877	18.0	0.0	21.0
538382	22.0	0.0	0.0
3053610	19.0	0.0	0.0
3003265	13.0	0.0	13.0
335406	36.0	34.0	16.0
1892855	19.0	0.0	0.0
2835787	20.0	0.0	0.0
2759707	13.0	10.0	0.0
137722	25.0	15.0	14.0
709810	30.0	0.0	31.0
652764	18.0	17.0	24.0
192	67.0	48.0	56.0
2202148	38.0	15.0	38.0
528244	26.0	22.0	15.0
682998	27.0	24.0	21.0
1226968	26.0	20.0	20.0
286727	23.0	0.0	18.0
2970906	26.0	29.0	36.0
2775420	37.0	0.0	24.0
1817965	29.0	0.0	18.0
1789672	27.0	0.0	26.0
2233999	17.0	23.0	22.0
1612173	34.0	0.0	25.0
3144925	33.0	28.0	22.0
2220096	14.0	0.0	21.0
1750527	54.0	112.0	94.0
2897332	43.0	39.0	21.0
257708	47.0	30.0	30.0
2768162	17.0	18.0	23.0
207340	36.0	59.0	47.0
504468	42.0	29.0	45.0
1225128	27.0	40.0	45.0
3133721	13.0	12.0	16.0
435	29.0	22.0	25.0
28448	25.0	0.0	0.0
2771361	23.0	31.0	26.0
33996	20.0	0.0	16.0
204525	18.0	33.0	30.0
364410	14.0	12.0	0.0
1484109	13.0	17.0	12.0
3114537	13.0	16.0	12.0
3040935	12.0	14.0	0.0
1663591	32.0	0.0	24.0
1639348	20.0	0.0	0.0
55518	30.0	19.0	15.0
111831	64.0	12.0	34.0
34018	22.0	12.0	13.0
1085	19.0	15.0	12.0
2594003	14.0	12.0	14.0
1084	11.0	0.0	0.0
94	123.0	24.0	38.0
3100173	29.0	13.0	26.0
1862145	19.0	0.0	0.0
2602016	24.0	17.0	48.0
2602015	21.0	18.0	53.0
84159	21.0	0.0	38.0
2775080	15.0	0.0	0.0
2843330	11.0	14.0	17.0
2861285	22.0	24.0	16.0
2591463	18.0	26.0	17.0
3015999	17.0	17.0	16.0
1938605	17.0	17.0	0.0
2561924	13.0	15.0	0.0
2995143	15.0	25.0	15.0
213418	47.0	72.0	30.0
2774189	41.0	109.0	53.0
293	45.0	49.0	44.0
13160	20.0	40.0	13.0
588932	26.0	34.0	17.0
41276	34.0	24.0	0.0
2774190	17.0	19.0	14.0
1312364	19.0	34.0	25.0
74313	17.0	32.0	22.0
74329	15.0	0.0	13.0
172043	13.0	27.0	24.0
69665	59.0	69.0	50.0
3016000	29.0	19.0	31.0
3161137	12.0	0.0	14.0
3015996	12.0	24.0	19.0
88688	82.0	57.0	77.0
155892	44.0	47.0	54.0
69666	23.0	18.0	32.0
2708539	20.0	12.0	28.0
2010972	20.0	13.0	23.0
1679497	20.0	16.0	23.0
69395	13.0	12.0	0.0
3015177	112.0	226.0	257.0
2903901	19.0	28.0	61.0
284016	21.0	27.0	31.0
2823693	17.0	16.0	34.0
2201350	12.0	12.0	21.0
2686094	17.0	26.0	87.0
78587	13.0	0.0	12.0
225298	42.0	11.0	18.0
87	16.0	0.0	0.0
1280948	10.0	0.0	0.0
1759059	28.0	48.0	118.0
171437	29.0	13.0	24.0
988779	29.0	16.0	0.0
74318	13.0	0.0	0.0
2029849	11.0	0.0	0.0
1124597	12.0	0.0	0.0
3024400	11.0	0.0	0.0
33059	19.0	0.0	16.0
920	24.0	0.0	0.0
2994951	10.0	0.0	0.0
659352	80.0	39.0	49.0
2175864	74.0	26.0	70.0
2903803	50.0	31.0	39.0
3238634	47.0	34.0	36.0
2136173	69.0	33.0	45.0
3075199	66.0	40.0	57.0
2903885	44.0	27.0	33.0
3030210	74.0	32.0	46.0
2742137	69.0	24.0	61.0
2903769	42.0	24.0	34.0
2976008	41.0	24.0	25.0
2903640	41.0	21.0	36.0
2903818	40.0	28.0	28.0
2751189	86.0	57.0	34.0
2976015	39.0	25.0	25.0
2903881	38.0	22.0	35.0
3062449	64.0	30.0	51.0
2833628	60.0	36.0	40.0
2720714	54.0	46.0	46.0
2900152	63.0	41.0	52.0
2892996	64.0	43.0	59.0
3053466	66.0	32.0	51.0
2975842	36.0	18.0	19.0
3238798	35.0	23.0	36.0
1725411	70.0	56.0	69.0
2684468	63.0	0.0	52.0
2975808	34.0	17.0	16.0
2692234	62.0	33.0	48.0
2975703	34.0	17.0	20.0
2078691	56.0	48.0	78.0
2975783	33.0	21.0	26.0
3238627	33.0	21.0	22.0
2742136	51.0	25.0	35.0
2684469	53.0	22.0	60.0
376149	32.0	14.0	23.0
3015154	97.0	92.0	99.0
2136401	56.0	28.0	64.0
1333528	49.0	25.0	55.0
3108485	32.0	27.0	20.0
2903863	32.0	16.0	24.0
2903778	32.0	17.0	25.0
1841249	154.0	58.0	101.0
3118173	32.0	20.0	32.0
2903878	31.0	22.0	27.0
2975728	31.0	24.0	21.0
2903822	31.0	18.0	22.0
2903670	31.0	18.0	18.0
2903817	31.0	15.0	18.0
2305220	61.0	34.0	45.0
2975946	31.0	26.0	25.0
3112165	31.0	15.0	27.0
3062779	53.0	51.0	41.0
2975701	30.0	19.0	24.0
2975866	30.0	13.0	21.0
2903828	30.0	19.0	18.0
3156398	30.0	21.0	31.0
2903835	30.0	13.0	18.0
2975769	30.0	18.0	36.0
2801029	95.0	53.0	67.0
1848900	49.0	39.0	46.0
2975720	29.0	11.0	17.0
2903797	29.0	13.0	22.0
477697	63.0	30.0	44.0
2135430	60.0	29.0	48.0
2981136	55.0	32.0	56.0
2975736	29.0	10.0	23.0
3118085	28.0	23.0	17.0
2825844	77.0	43.0	58.0
2903808	28.0	20.0	19.0
3238631	28.0	19.0	31.0
2903629	56.0	35.0	44.0
2975870	28.0	13.0	0.0
2949637	66.0	0.0	50.0
2975801	28.0	22.0	24.0
2903643	28.0	14.0	25.0
2903812	28.0	17.0	31.0
1849967	54.0	49.0	60.0
2903787	27.0	16.0	18.0
2903884	27.0	17.0	18.0
3238633	27.0	11.0	22.0
2903634	27.0	11.0	25.0
1736046	60.0	30.0	43.0
2585716	47.0	40.0	57.0
3057122	57.0	31.0	31.0
2975784	26.0	16.0	15.0
3125779	26.0	0.0	12.0
2903834	26.0	17.0	25.0
2942449	52.0	38.0	77.0
3075432	54.0	35.0	59.0
710705	55.0	0.0	51.0
2903790	25.0	15.0	25.0
2975917	25.0	14.0	13.0
2903882	25.0	20.0	22.0
2903799	25.0	13.0	11.0
3028710	48.0	36.0	50.0
2791991	25.0	18.0	19.0
2981135	55.0	43.0	79.0
2903657	25.0	19.0	19.0
2975740	25.0	12.0	21.0
2975700	25.0	15.0	16.0
2903638	25.0	15.0	13.0
2203204	54.0	42.0	59.0
2975804	24.0	0.0	21.0
2714844	55.0	39.0	45.0
2903832	24.0	12.0	19.0
2072505	64.0	35.0	43.0
2837956	48.0	23.0	44.0
2903806	24.0	24.0	21.0
1882757	51.0	27.0	46.0
2903862	24.0	15.0	27.0
2975776	23.0	14.0	19.0
2903651	23.0	15.0	17.0
1287523	23.0	11.0	16.0
3238628	23.0	16.0	19.0
408783	23.0	18.0	11.0
2721173	52.0	40.0	75.0
2903875	23.0	16.0	19.0
2975739	23.0	16.0	22.0
2903824	23.0	14.0	19.0
2975737	23.0	10.0	15.0
2903821	23.0	14.0	12.0
3238632	23.0	20.0	16.0
2695266	48.0	28.0	36.0
2730915	47.0	43.0	72.0
3002640	46.0	27.0	66.0
2975689	22.0	13.0	26.0
2966192	46.0	36.0	42.0
2903879	22.0	10.0	23.0
3038642	52.0	53.0	61.0
2903798	22.0	10.0	18.0
3240934	22.0	10.0	25.0
3033811	46.0	26.0	54.0
1855352	33.0	36.0	42.0
2903814	21.0	11.0	13.0
2975888	21.0	14.0	24.0
2975928	21.0	11.0	18.0
2903788	21.0	15.0	22.0
3238629	21.0	15.0	12.0
3061628	43.0	42.0	42.0
2975730	21.0	10.0	17.0
2903872	21.0	12.0	12.0
2903665	21.0	13.0	16.0
3081768	38.0	50.0	38.0
1938841	53.0	0.0	0.0
2975712	21.0	24.0	18.0
2975940	20.0	15.0	27.0
2676871	37.0	23.0	43.0
2781734	44.0	0.0	53.0
2903815	20.0	0.0	23.0
2975743	20.0	11.0	13.0
3075198	53.0	46.0	52.0
1460244	53.0	33.0	45.0
3074430	55.0	49.0	45.0
2903642	20.0	18.0	12.0
2903786	20.0	0.0	16.0
2975809	20.0	18.0	26.0
2907545	34.0	23.0	33.0
3043734	34.0	20.0	0.0
2903816	19.0	0.0	13.0
2903652	19.0	11.0	14.0
2975741	19.0	10.0	12.0
1827742	19.0	13.0	12.0
2903768	19.0	0.0	14.0
2903867	19.0	13.0	16.0
2903865	19.0	15.0	21.0
2975930	19.0	15.0	20.0
2975702	19.0	16.0	19.0
2976011	19.0	0.0	0.0
2903833	19.0	14.0	16.0
3238625	19.0	0.0	12.0
1851167	103.0	78.0	89.0
2975725	18.0	16.0	18.0
2975735	18.0	10.0	10.0
2944250	47.0	35.0	38.0
2967224	18.0	12.0	0.0
2975763	18.0	16.0	14.0
2750011	95.0	103.0	158.0
3231715	18.0	18.0	28.0
3064901	44.0	28.0	0.0
2582831	61.0	79.0	62.0
3081765	28.0	26.0	35.0
2903649	17.0	12.0	16.0
2903779	17.0	12.0	16.0
3026420	46.0	47.0	37.0
2975672	17.0	10.0	10.0
2975705	17.0	13.0	13.0
2203205	35.0	25.0	46.0
3096006	57.0	46.0	72.0
2927875	46.0	32.0	68.0
1964449	152.0	0.0	125.0
2903838	16.0	0.0	0.0
2975688	16.0	10.0	15.0
2744474	32.0	26.0	38.0
2975749	16.0	0.0	11.0
2059884	106.0	107.0	87.0
2903641	16.0	13.0	23.0
2840373	46.0	0.0	50.0
862751	38.0	57.0	46.0
2056258	55.0	0.0	49.0
2903783	16.0	0.0	11.0
2903659	15.0	11.0	12.0
2005885	71.0	0.0	0.0
2898276	31.0	22.0	42.0
2975918	15.0	0.0	14.0
2203210	183.0	186.0	147.0
444103	177.0	0.0	142.0
1812480	50.0	0.0	52.0
2903871	15.0	11.0	11.0
2903672	15.0	0.0	12.0
2903671	15.0	10.0	18.0
2903831	15.0	14.0	16.0
2975947	15.0	13.0	10.0
2801030	44.0	51.0	51.0
2903660	14.0	19.0	20.0
2975765	14.0	0.0	13.0
3075197	31.0	0.0	43.0
2903669	14.0	11.0	10.0
2975669	14.0	0.0	14.0
2975685	14.0	16.0	17.0
2975847	13.0	10.0	14.0
3129111	13.0	13.0	15.0
3238630	13.0	0.0	0.0
2975752	13.0	0.0	12.0
2975756	13.0	0.0	13.0
2931983	23.0	22.0	23.0
234612	43.0	54.0	75.0
3031131	39.0	34.0	57.0
2083284	47.0	0.0	0.0
2903774	13.0	22.0	16.0
2975921	13.0	17.0	16.0
2975734	13.0	10.0	0.0
2975710	12.0	15.0	13.0
2975742	12.0	10.0	13.0
2975733	12.0	0.0	12.0
1522758	35.0	0.0	34.0
2903836	12.0	0.0	0.0
2903772	12.0	0.0	0.0
2975923	12.0	0.0	0.0
2903801	12.0	0.0	0.0
2903830	12.0	0.0	0.0
1837283	47.0	0.0	0.0
2903663	12.0	0.0	0.0
2903752	11.0	0.0	16.0
3238624	11.0	0.0	0.0
2975777	11.0	0.0	0.0
1821625	54.0	0.0	0.0
2782004	32.0	0.0	0.0
3238626	11.0	0.0	0.0
3231270	11.0	18.0	14.0
2975699	11.0	12.0	13.0
2975723	11.0	0.0	16.0
2903883	11.0	0.0	0.0
1561022	75.0	92.0	109.0
2975714	10.0	10.0	17.0
2903723	10.0	0.0	0.0
2975747	10.0	0.0	10.0
2903646	10.0	0.0	10.0
2903644	10.0	11.0	0.0
2779671	144.0	0.0	160.0
1892	161.0	153.0	120.0
1919	116.0	87.0	118.0
66883	113.0	50.0	79.0
68212	32.0	24.0	28.0
1911	27.0	0.0	30.0
58343	63.0	36.0	48.0
47760	65.0	44.0	41.0
2184053	40.0	0.0	0.0
132473	37.0	0.0	32.0
67350	19.0	20.0	19.0
188770	45.0	0.0	0.0
114686	27.0	19.0	25.0
54571	674.0	151.0	153.0
1912	36.0	32.0	15.0
1226757	18.0	23.0	21.0
68280	38.0	0.0	0.0
155177	27.0	0.0	0.0
1971	110.0	62.0	74.0
1969	126.0	71.0	106.0
146819	49.0	29.0	20.0
83656	68.0	32.0	17.0
193462	75.0	56.0	53.0
1961	46.0	32.0	29.0
42684	101.0	62.0	92.0
67304	75.0	46.0	77.0
67385	71.0	31.0	23.0
68270	64.0	38.0	59.0
1890	64.0	25.0	0.0
1927	51.0	29.0	29.0
2763006	64.0	20.0	67.0
68246	51.0	36.0	43.0
2923272	45.0	15.0	16.0
1616117	58.0	62.0	33.0
47759	59.0	29.0	53.0
2282738	44.0	18.0	24.0
1038928	38.0	25.0	29.0
1923	31.0	23.0	30.0
249567	68.0	53.0	59.0
1413221	57.0	0.0	25.0
2867410	41.0	21.0	33.0
116188	69.0	29.0	51.0
47763	85.0	38.0	114.0
2768066	45.0	25.0	22.0
42234	30.0	10.0	0.0
68286	30.0	21.0	24.0
1827580	51.0	22.0	47.0
45398	44.0	21.0	43.0
1977088	41.0	24.0	31.0
2878388	35.0	30.0	22.0
1915	53.0	27.0	38.0
1901	34.0	34.0	17.0
36818	42.0	23.0	23.0
2768068	39.0	0.0	0.0
1077946	38.0	19.0	19.0
2496836	47.0	18.0	37.0
58344	26.0	12.0	10.0
2293571	40.0	31.0	0.0
285578	44.0	24.0	40.0
285557	25.0	12.0	12.0
68231	25.0	20.0	13.0
2710756	31.0	21.0	22.0
42881	44.0	0.0	30.0
319947	34.0	0.0	30.0
1150371	24.0	21.0	16.0
1535768	32.0	17.0	21.0
2508722	37.0	24.0	0.0
2726118	46.0	0.0	0.0
68219	23.0	12.0	0.0
66374	48.0	27.0	29.0
68214	37.0	28.0	31.0
1048205	22.0	13.0	17.0
1967	38.0	20.0	28.0
1957	22.0	14.0	19.0
1906	107.0	83.0	122.0
285450	37.0	17.0	0.0
665007	41.0	0.0	22.0
73044	37.0	29.0	31.0
1169025	33.0	0.0	19.0
3004093	49.0	0.0	27.0
1442032	37.0	21.0	0.0
51201	32.0	18.0	25.0
2014920	33.0	0.0	0.0
553510	31.0	16.0	29.0
452529	21.0	15.0	11.0
3031124	42.0	0.0	50.0
67287	39.0	0.0	0.0
38300	34.0	17.0	102.0
249586	34.0	22.0	29.0
362257	34.0	0.0	36.0
68188	20.0	10.0	17.0
1888	27.0	21.0	28.0
83291	26.0	26.0	20.0
1920	63.0	50.0	51.0
66871	30.0	25.0	29.0
67282	37.0	30.0	42.0
1885	35.0	32.0	30.0
58346	50.0	42.0	31.0
2662397	33.0	0.0	0.0
2768069	28.0	27.0	37.0
1904616	34.0	22.0	26.0
2981134	28.0	16.0	21.0
1355015	26.0	0.0	18.0
2049881	28.0	0.0	0.0
1907	33.0	19.0	37.0
66425	26.0	0.0	24.0
2811104	32.0	18.0	0.0
66892	33.0	0.0	0.0
68200	30.0	20.0	33.0
2548456	29.0	17.0	25.0
1893	24.0	14.0	29.0
173860	26.0	22.0	20.0
285574	17.0	16.0	0.0
68249	34.0	0.0	0.0
67267	27.0	0.0	26.0
1914	26.0	20.0	19.0
2964669	30.0	22.0	35.0
887462	16.0	0.0	16.0
2599401	26.0	0.0	0.0
2686304	28.0	0.0	36.0
40318	24.0	21.0	21.0
67367	26.0	20.0	35.0
35620	15.0	10.0	15.0
1889	39.0	35.0	72.0
1648182	27.0	0.0	30.0
2174846	25.0	21.0	0.0
2717324	21.0	14.0	16.0
2875706	19.0	0.0	18.0
348043	29.0	22.0	0.0
1642299	24.0	28.0	21.0
3051092	24.0	0.0	33.0
1950	21.0	26.0	17.0
67345	25.0	0.0	28.0
67326	14.0	0.0	0.0
2653200	24.0	25.0	33.0
1960	23.0	22.0	19.0
33900	71.0	0.0	68.0
1932	26.0	0.0	0.0
68239	87.0	113.0	217.0
59299	13.0	0.0	0.0
68192	34.0	0.0	0.0
436397	23.0	0.0	24.0
1690221	20.0	0.0	0.0
55404	13.0	0.0	0.0
68223	19.0	25.0	44.0
1936	12.0	0.0	10.0
1437453	29.0	0.0	0.0
33903	19.0	0.0	19.0
408015	30.0	0.0	0.0
2746961	32.0	0.0	0.0
2880933	15.0	0.0	0.0
424188	23.0	23.0	0.0
28894	16.0	17.0	21.0
285562	11.0	0.0	0.0
2879846	15.0	20.0	32.0
68233	11.0	0.0	12.0
67296	15.0	0.0	24.0
2797636	15.0	0.0	20.0
2865673	20.0	25.0	0.0
35621	18.0	30.0	21.0
2975963	26.0	10.0	0.0
2903574	26.0	0.0	0.0
2018025	36.0	0.0	0.0
2742135	47.0	0.0	38.0
2903570	19.0	10.0	0.0
3156397	16.0	0.0	0.0
3075627	28.0	0.0	31.0
2975964	16.0	13.0	0.0
2903572	16.0	10.0	21.0
2998080	28.0	0.0	0.0
67352	40.0	15.0	13.0
2991545	31.0	0.0	0.0
2066	29.0	25.0	0.0
3004092	29.0	0.0	24.0
68217	16.0	14.0	13.0
1894	18.0	21.0	0.0
2704468	38.0	13.0	0.0
2705012	23.0	15.0	20.0
235986	25.0	11.0	13.0
1436133	34.0	0.0	0.0
29303	24.0	0.0	0.0
2896848	19.0	13.0	17.0
2126346	17.0	0.0	22.0
2975960	10.0	0.0	0.0
53462	1465.0	1092.0	83.0
444597	1047.0	49.0	24.0
3023370	87.0	49.0	26.0
2908837	74.0	38.0	16.0
3042320	52.0	16.0	13.0
3064284	137.0	117.0	35.0
3064286	94.0	94.0	0.0
3056937	58.0	36.0	0.0
319706	713.0	702.0	152.0
1431246	314.0	75.0	54.0
1795	164.0	91.0	47.0
319707	159.0	185.0	31.0
56689	187.0	289.0	32.0
1534349	144.0	29.0	27.0
758802	140.0	47.0	55.0
1534348	119.0	22.0	21.0
39694	123.0	21.0	24.0
1766	104.0	68.0	29.0
1799	97.0	15.0	25.0
134601	87.0	41.0	30.0
1772	89.0	41.0	24.0
370526	78.0	23.0	16.0
388459	101.0	20.0	29.0
39692	73.0	18.0	22.0
39695	67.0	22.0	24.0
2736649	61.0	20.0	14.0
1552759	72.0	34.0	20.0
318424	73.0	59.0	19.0
1792	71.0	28.0	0.0
39687	231.0	78.0	0.0
1800	68.0	32.0	0.0
1286180	64.0	22.0	0.0
258505	59.0	29.0	15.0
28047	61.0	45.0	15.0
1286181	59.0	23.0	20.0
216929	62.0	28.0	21.0
1793	67.0	28.0	35.0
46351	63.0	25.0	20.0
1797	60.0	22.0	15.0
1791	57.0	27.0	22.0
39688	58.0	19.0	18.0
39691	55.0	33.0	15.0
212765	56.0	28.0	23.0
1801	57.0	16.0	20.0
85693	61.0	18.0	0.0
85968	58.0	27.0	20.0
67081	56.0	20.0	17.0
1804	57.0	25.0	21.0
1249101	50.0	13.0	0.0
146017	51.0	26.0	25.0
370524	68.0	23.0	0.0
2761578	47.0	22.0	0.0
1771	49.0	22.0	25.0
126673	46.0	12.0	0.0
152142	43.0	14.0	19.0
36813	36.0	24.0	15.0
36814	35.0	11.0	14.0
110539	219.0	142.0	0.0
117567	41.0	26.0	0.0
1794	35.0	26.0	0.0
1810	36.0	15.0	18.0
2487344	32.0	20.0	0.0
1802	50.0	27.0	0.0
98668	21.0	0.0	0.0
2675524	215.0	28.0	40.0
2975989	163.0	39.0	20.0
1545728	109.0	35.0	24.0
1547487	114.0	18.0	30.0
2857060	113.0	36.0	24.0
1936029	55.0	22.0	0.0
3145017	46.0	20.0	10.0
2857059	73.0	30.0	16.0
2867005	56.0	26.0	24.0
212767	49.0	21.0	24.0
2903536	53.0	20.0	20.0
2099693	43.0	19.0	0.0
3073562	41.0	18.0	0.0
2857058	39.0	0.0	0.0
2099694	42.0	17.0	0.0
2099695	32.0	0.0	0.0
2675523	27.0	0.0	0.0
2991729	27.0	0.0	0.0
2991728	22.0	0.0	0.0
1764	172.0	82.0	69.0
1767	173.0	81.0	0.0
560555	27.0	12.0	0.0
339268	28.0	0.0	0.0
701042	26.0	0.0	0.0
2775496	21.0	0.0	0.0
78331	38.0	0.0	0.0
1773	350.0	0.0	0.0
185642	43.0	18.0	21.0
220927	39.0	19.0	0.0
120959	36.0	15.0	16.0
761804	27.0	0.0	0.0
141349	31.0	16.0	0.0
292462	29.0	0.0	0.0
470076	27.0	0.0	17.0
1784	22.0	0.0	0.0
722731	21.0	15.0	0.0
53376	14.0	0.0	0.0
1682113	104.0	64.0	24.0
482462	64.0	37.0	29.0
44010	53.0	19.0	0.0
43348	45.0	15.0	18.0
1775	43.0	0.0	0.0
1389713	41.0	17.0	0.0
3027808	39.0	0.0	0.0
577492	36.0	11.0	0.0
1719132	31.0	0.0	0.0
39689	35.0	0.0	0.0
1778	29.0	0.0	19.0
2094119	26.0	0.0	0.0
486698	25.0	11.0	0.0
2943498	26.0	13.0	0.0
1789	26.0	0.0	0.0
169765	25.0	0.0	0.0
590652	31.0	0.0	0.0
459858	24.0	13.0	0.0
1768	26.0	23.0	0.0
1430326	18.0	13.0	0.0
2738409	22.0	12.0	0.0
1780	22.0	0.0	0.0
886343	17.0	0.0	0.0
398694	19.0	0.0	0.0
110505	16.0	0.0	15.0
386911	20.0	0.0	0.0
36809	145.0	127.0	82.0
1774	32.0	13.0	16.0
83262	23.0	0.0	0.0
1578165	18.0	0.0	0.0
3064287	26.0	18.0	0.0
3064288	21.0	0.0	0.0
512402	25.0	0.0	0.0
1788	23.0	0.0	0.0
1118379	16.0	16.0	0.0
1795032	25.0	0.0	0.0
29314	13.0	0.0	18.0
1069220	35.0	0.0	0.0
1069221	20.0	0.0	0.0
36821	1106.0	107.0	15.0
2935861	230.0	19.0	18.0
2742602	75.0	51.0	149.0
875808	45.0	12.0	17.0
3075837	36.0	23.0	0.0
2995145	26.0	0.0	0.0
337191	20.0	0.0	0.0
2811424	14.0	0.0	0.0
2831662	437.0	43.0	0.0
2054	54.0	22.0	0.0
84096	181.0	60.0	0.0
36822	50.0	18.0	30.0
1136941	38.0	0.0	26.0
2055	39.0	18.0	29.0
1004901	34.0	16.0	20.0
2758710	32.0	0.0	15.0
2665643	31.0	11.0	0.0
